Importer,Year,Value,Ad val. duties,Number of lines,Brazil
,(US$),Simple average,MFN duties,Pref. duties,Brazil
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Brazil
390890 - Other,171,35.00,35.00,1,,,,Brazil
390910 - Urea resins; thiourea resins,,35.00,35.00,1,,,,Brazil
390920 - Melamine resins,,35.00,35.00,1,,,,Brazil
390930 - Other amino-resins,,35.00,35.00,1,,,,Brazil
390940 - Phenolic resins,"9,628",35.00,35.00,1,,,,Brazil
390950 - Polyurethanes,,35.00,35.00,1,,,,Brazil
391000 Silicones in primary forms,,35.00,35.00,1,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,35.00,35.00,1,,,,Brazil
391190 - Other,,35.00,35.00,1,,,,Brazil
391211 - - Non-plasticised,,35.00,35.00,1,,,,Brazil
391212 - - Plasticised,,35.00,35.00,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),,35.00,35.00,1,,,,Brazil
391231 - - Carboxymethylcellulose and its salts,,35.00,35.00,1,,,,Brazil
391239 - - Other,,35.00,35.00,1,,,,Brazil
391290 - Other,,35.00,35.00,1,,,,Brazil
"391310 - Alginic acid, its salts and esters",,35.00,35.00,1,,,,Brazil
391390 - Other,,35.00,35.00,1,,,,Brazil
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,35.00,35.00,1,,,,Brazil
391510 - Of polymers of ethylene,,35.00,35.00,1,,,,Brazil
391520 - Of polymers of styrene,,35.00,35.00,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Brazil
391590 - Of other plastics,,35.00,35.00,1,,,,Brazil
391610 - Of polymers of ethylene,,35.00,35.00,1,,,,Brazil
391620 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Brazil
391690 - Of other plastics,,35.00,35.00,1,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,35.00,35.00,1,,,,Brazil
391721 - - Of polymers of ethylene,"2,013",35.00,35.00,1,,,,Brazil
391722 - - Of polymers of propylene,,35.00,35.00,1,,,,Brazil
391723 - - Of polymers of vinyl chloride,"1,418",35.00,35.00,1,,,,Brazil
391729 - - Of other plastics,228,35.00,35.00,1,,,,Brazil
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,35.00,35.00,1,,,,Brazil
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,35.00,35.00,1,,,,Brazil
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,35.00,35.00,1,,,,Brazil
391739 - - Other,"1,271",35.00,35.00,1,,,,Brazil
391740 - Fittings,,35.00,35.00,1,,,,Brazil
391810 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Brazil
391890 - Of other plastics,,35.00,35.00,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"7,248",35.00,35.00,1,,,,Brazil
391990 - Other,"6,668",35.00,35.00,1,,,,Brazil
392010 - Of polymers of ethylene,"103,575",35.00,35.00,1,,,,Brazil
392020 - Of polymers of propylene,,35.00,35.00,1,,,,Brazil
392030 - Of polymers of styrene,,35.00,35.00,1,,,,Brazil
392041 - - Rigid,383,35.00,35.00,1,,,,Brazil
392042 - - Flexible,,35.00,35.00,1,,,,Brazil
392051 - - Of polymethyl methacrylate,,35.00,35.00,1,,,,Brazil
392059 - - Other,"1,340",35.00,35.00,1,,,,Brazil
392061 - - Of polycarbonates,,35.00,35.00,1,,,,Brazil
392062 - - Of polyethylene terephthalate,,35.00,35.00,1,,,,Brazil
392063 - - Of unsaturated polyesters,,35.00,35.00,1,,,,Brazil
392069 - - Of other polyesters,919,35.00,35.00,1,,,,Brazil
392071 - - Of regenerated cellulose,,35.00,35.00,1,,,,Brazil
392072 - - Of vulcanised fibre,,35.00,35.00,1,,,,Brazil
392073 - - Of cellulose acetate,,35.00,35.00,1,,,,Brazil
392079 - - Of other cellulose derivatives,,35.00,35.00,1,,,,Brazil
392091 - - Of polyvinyl butyral,,35.00,35.00,1,,,,Brazil
392092 - - Of polyamides,,35.00,35.00,1,,,,Brazil
392093 - - Of amino-resins,,35.00,35.00,1,,,,Brazil
392094 - - Of phenolic resins,,35.00,35.00,1,,,,Brazil
392099 - - Of other plastics,,35.00,35.00,1,,,,Brazil
392111 - - Of polymers of styrene,,35.00,35.00,1,,,,Brazil
392112 - - Of polymers of vinyl chloride,980,35.00,35.00,1,,,,Brazil
392113 - - Of polyurethanes,"1,787",35.00,35.00,1,,,,Brazil
392114 - - Of regenerated cellulose,,35.00,35.00,1,,,,Brazil
392119 - - Of other plastics,,35.00,35.00,1,,,,Brazil
392190 - Other,"1,666",35.00,35.00,1,,,,Brazil
"392210 - Baths, shower-baths and wash-basins",,35.00,35.00,1,,,,Brazil
392220 - Lavatory seats and covers,,35.00,35.00,1,,,,Brazil
392290 - Other,,35.00,35.00,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles","21,755",35.00,35.00,1,,,,Brazil
392321 - - Of polymers of ethylene,,35.00,35.00,1,,,,Brazil
392329 - - Of other plastics,,35.00,35.00,1,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles",,35.00,35.00,1,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports",,35.00,35.00,1,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","39,026",35.00,35.00,1,,,,Brazil
392390 - Other,,35.00,35.00,1,,,,Brazil
392410 - Tableware and kitchenware,,35.00,35.00,1,,,,Brazil
392490 - Other,877,35.00,35.00,1,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,35.00,35.00,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors",659,35.00,35.00,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,35.00,35.00,1,,,,Brazil
392590 - Other,,35.00,35.00,1,,,,Brazil
392610 - Office or school supplies,,35.00,35.00,1,,,,Brazil
392620 - Articles of apparel and clothing accessories (including gloves),993,35.00,35.00,1,,,,Brazil
"392630 - Fittings for furniture, coachwork of the like",,35.00,35.00,1,,,,Brazil
392640 - Statuettes and other ornamental articles,"1,348",35.00,35.00,1,,,,Brazil
392690 - Other,"70,050",35.00,35.00,1,,,,Brazil
,1997,"436,509",35.00,35.00,126,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,,35.00,35.00,1,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,,35.00,35.00,1,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,,35.00,35.00,1,,,,Brazil
390190 - Other,,35.00,35.00,1,,,,Brazil
390210 - Polypropylene,,35.00,35.00,1,,,,Brazil
390220 - Polyisobutylene,,35.00,35.00,1,,,,Brazil
390230 - Propylene copolymers,,35.00,35.00,1,,,,Brazil
390290 - Other,,35.00,35.00,1,,,,Brazil
390311 - - Expansible,,35.00,35.00,1,,,,Brazil
390319 - - Other,,35.00,35.00,1,,,,Brazil
390320 - Styrene-acrylonitrile (SAN) copolymers,,35.00,35.00,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,185,35.00,35.00,1,,,,Brazil
390390 - Other,62,35.00,35.00,1,,,,Brazil
"390410 - Polyvinyl chloride, not mixed with any other substances","8,979",35.00,35.00,1,,,,Brazil
390421 - - Non-plasticised,,35.00,35.00,1,,,,Brazil
390422 - - Plasticised,"34,236",35.00,35.00,1,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,"151,725",35.00,35.00,1,,,,Brazil
390440 - Other vinyl chloride copolymers,"53,276",35.00,35.00,1,,,,Brazil
390450 - Vinylidene chloride polymers,,35.00,35.00,1,,,,Brazil
390461 - - Polytetrafluoroethylene,,35.00,35.00,1,,,,Brazil
390469 - - Other,,35.00,35.00,1,,,,Brazil
390490 - Other,297,35.00,35.00,1,,,,Brazil
390512 - - In aqueous dispersion,,35.00,35.00,1,,,,Brazil
390519 - - Other,,35.00,35.00,1,,,,Brazil
390521 - - In aqueous dispersion,,35.00,35.00,1,,,,Brazil
390529 - - Other,,35.00,35.00,1,,,,Brazil
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,35.00,35.00,1,,,,Brazil
390591 - - Copolymers,,35.00,35.00,1,,,,Brazil
390599 - - Other,,35.00,35.00,1,,,,Brazil
390610 - Polymethyl methacrylate,,35.00,35.00,1,,,,Brazil
390690 - Other,,35.00,35.00,1,,,,Brazil
390710 - Polyacetals,,35.00,35.00,1,,,,Brazil
390720 - Other polyethers,,35.00,35.00,1,,,,Brazil
390730 - Epoxide resins,"9,140",35.00,35.00,1,,,,Brazil
390740 - Polycarbonates,,35.00,35.00,1,,,,Brazil
390750 - Alkyd resins,891,35.00,35.00,1,,,,Brazil
390760 - Polyethylene terephthalate,,35.00,35.00,1,,,,Brazil
390791 - - Unsaturated,,35.00,35.00,1,,,,Brazil
390799 - - Other,,35.00,35.00,1,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,35.00,35.00,1,,,,Brazil
390890 - Other,,35.00,35.00,1,,,,Brazil
390910 - Urea resins; thiourea resins,,35.00,35.00,1,,,,Brazil
390920 - Melamine resins,,35.00,35.00,1,,,,Brazil
390930 - Other amino-resins,,35.00,35.00,1,,,,Brazil
390940 - Phenolic resins,,35.00,35.00,1,,,,Brazil
390950 - Polyurethanes,,35.00,35.00,1,,,,Brazil
391000 Silicones in primary forms,,35.00,35.00,1,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,35.00,35.00,1,,,,Brazil
391190 - Other,"2,846",35.00,35.00,1,,,,Brazil
391211 - - Non-plasticised,,35.00,35.00,1,,,,Brazil
391212 - - Plasticised,,35.00,35.00,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),,35.00,35.00,1,,,,Brazil
391231 - - Carboxymethylcellulose and its salts,,35.00,35.00,1,,,,Brazil
391239 - - Other,,35.00,35.00,1,,,,Brazil
391290 - Other,,35.00,35.00,1,,,,Brazil
"391310 - Alginic acid, its salts and esters",,35.00,35.00,1,,,,Brazil
391390 - Other,,35.00,35.00,1,,,,Brazil
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,35.00,35.00,1,,,,Brazil
391510 - Of polymers of ethylene,,35.00,35.00,1,,,,Brazil
391520 - Of polymers of styrene,,35.00,35.00,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Brazil
391590 - Of other plastics,,35.00,35.00,1,,,,Brazil
391610 - Of polymers of ethylene,,35.00,35.00,1,,,,Brazil
391620 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Brazil
391690 - Of other plastics,,35.00,35.00,1,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,35.00,35.00,1,,,,Brazil
391721 - - Of polymers of ethylene,,35.00,35.00,1,,,,Brazil
391722 - - Of polymers of propylene,,35.00,35.00,1,,,,Brazil
391723 - - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Brazil
391729 - - Of other plastics,,35.00,35.00,1,,,,Brazil
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,35.00,35.00,1,,,,Brazil
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,35.00,35.00,1,,,,Brazil
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,35.00,35.00,1,,,,Brazil
391739 - - Other,,35.00,35.00,1,,,,Brazil
391740 - Fittings,,35.00,35.00,1,,,,Brazil
391810 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Brazil
391890 - Of other plastics,,35.00,35.00,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,,35.00,35.00,1,,,,Brazil
391990 - Other,670,35.00,35.00,1,,,,Brazil
392010 - Of polymers of ethylene,"141,217",35.00,35.00,1,,,,Brazil
392020 - Of polymers of propylene,,35.00,35.00,1,,,,Brazil
392030 - Of polymers of styrene,,35.00,35.00,1,,,,Brazil
392041 - - Rigid,,35.00,35.00,1,,,,Brazil
392042 - - Flexible,,35.00,35.00,1,,,,Brazil
392051 - - Of polymethyl methacrylate,,35.00,35.00,1,,,,Brazil
392059 - - Other,,35.00,35.00,1,,,,Brazil
392061 - - Of polycarbonates,,35.00,35.00,1,,,,Brazil
392062 - - Of polyethylene terephthalate,,35.00,35.00,1,,,,Brazil
392063 - - Of unsaturated polyesters,,35.00,35.00,1,,,,Brazil
392069 - - Of other polyesters,449,35.00,35.00,1,,,,Brazil
392071 - - Of regenerated cellulose,,35.00,35.00,1,,,,Brazil
392072 - - Of vulcanised fibre,,35.00,35.00,1,,,,Brazil
392073 - - Of cellulose acetate,,35.00,35.00,1,,,,Brazil
392079 - - Of other cellulose derivatives,,35.00,35.00,1,,,,Brazil
392091 - - Of polyvinyl butyral,,35.00,35.00,1,,,,Brazil
392092 - - Of polyamides,,35.00,35.00,1,,,,Brazil
392093 - - Of amino-resins,,35.00,35.00,1,,,,Brazil
392094 - - Of phenolic resins,,35.00,35.00,1,,,,Brazil
392099 - - Of other plastics,"2,478",35.00,35.00,1,,,,Brazil
392111 - - Of polymers of styrene,,35.00,35.00,1,,,,Brazil
392112 - - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Brazil
392113 - - Of polyurethanes,,35.00,35.00,1,,,,Brazil
392114 - - Of regenerated cellulose,,35.00,35.00,1,,,,Brazil
392119 - - Of other plastics,,35.00,35.00,1,,,,Brazil
392190 - Other,"4,975",35.00,35.00,1,,,,Brazil
"392210 - Baths, shower-baths and wash-basins",,35.00,35.00,1,,,,Brazil
392220 - Lavatory seats and covers,,35.00,35.00,1,,,,Brazil
392290 - Other,,35.00,35.00,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles",,35.00,35.00,1,,,,Brazil
392321 - - Of polymers of ethylene,,35.00,35.00,1,,,,Brazil
392329 - - Of other plastics,,35.00,35.00,1,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles",,35.00,35.00,1,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports",,35.00,35.00,1,,,,Brazil
"392350 - Stoppers, lids, caps and other closures",,35.00,35.00,1,,,,Brazil
392390 - Other,"3,445",35.00,35.00,1,,,,Brazil
392410 - Tableware and kitchenware,,35.00,35.00,1,,,,Brazil
392490 - Other,,35.00,35.00,1,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,35.00,35.00,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors",,35.00,35.00,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","1,013",35.00,35.00,1,,,,Brazil
392590 - Other,,35.00,35.00,1,,,,Brazil
392610 - Office or school supplies,,35.00,35.00,1,,,,Brazil
392620 - Articles of apparel and clothing accessories (including gloves),,35.00,35.00,1,,,,Brazil
"392630 - Fittings for furniture, coachwork of the like",,35.00,35.00,1,,,,Brazil
392640 - Statuettes and other ornamental articles,,35.00,35.00,1,,,,Brazil
392690 - Other,"20,625",35.00,35.00,1,,,,Brazil
,1996,"3,928,264",37.08,37.08,126,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"883,964",32.00,32.00,1,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"1,357,828",32.00,32.00,1,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,,32.00,32.00,1,,,,Brazil
390190 - Other,,32.00,32.00,1,,,,Brazil
390210 - Polypropylene,"1,136,366",32.00,32.00,1,,,,Brazil
390220 - Polyisobutylene,,32.00,32.00,1,,,,Brazil
390230 - Propylene copolymers,,32.00,32.00,1,,,,Brazil
390290 - Other,"31,559",32.00,32.00,1,,,,Brazil
390311 - - Expansible,,32.00,32.00,1,,,,Brazil
390319 - - Other,,32.00,32.00,1,,,,Brazil
390320 - Styrene-acrylonitrile (SAN) copolymers,,32.00,32.00,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,32.00,32.00,1,,,,Brazil
390390 - Other,,32.00,32.00,1,,,,Brazil
"390410 - Polyvinyl chloride, not mixed with any other substances","48,350",32.00,32.00,1,,,,Brazil
390421 - - Non-plasticised,,32.00,32.00,1,,,,Brazil
390422 - - Plasticised,"71,658",32.00,32.00,1,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,"47,089",32.00,32.00,1,,,,Brazil
390440 - Other vinyl chloride copolymers,"47,674",32.00,32.00,1,,,,Brazil
390450 - Vinylidene chloride polymers,,32.00,32.00,1,,,,Brazil
390461 - - Polytetrafluoroethylene,,32.00,32.00,1,,,,Brazil
390469 - - Other,,32.00,32.00,1,,,,Brazil
390490 - Other,,32.00,32.00,1,,,,Brazil
390512 - - In aqueous dispersion,,32.00,32.00,1,,,,Brazil
390519 - - Other,,32.00,32.00,1,,,,Brazil
390521 - - In aqueous dispersion,,32.00,32.00,1,,,,Brazil
390529 - - Other,,32.00,32.00,1,,,,Brazil
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,32.00,32.00,1,,,,Brazil
390591 - - Copolymers,,32.00,32.00,1,,,,Brazil
390599 - - Other,,32.00,32.00,1,,,,Brazil
390610 - Polymethyl methacrylate,,32.00,32.00,1,,,,Brazil
390690 - Other,,32.00,32.00,1,,,,Brazil
390710 - Polyacetals,,32.00,32.00,1,,,,Brazil
390720 - Other polyethers,,32.00,32.00,1,,,,Brazil
390730 - Epoxide resins,"138,143",32.00,32.00,1,,,,Brazil
390740 - Polycarbonates,,32.00,32.00,1,,,,Brazil
390750 - Alkyd resins,,32.00,32.00,1,,,,Brazil
390760 - Polyethylene terephthalate,,32.00,32.00,1,,,,Brazil
390791 - - Unsaturated,"29,161",32.00,32.00,1,,,,Brazil
390799 - - Other,,32.00,32.00,1,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,32.00,32.00,1,,,,Brazil
390890 - Other,,32.00,32.00,1,,,,Brazil
390910 - Urea resins; thiourea resins,,32.00,32.00,1,,,,Brazil
390920 - Melamine resins,,32.00,32.00,1,,,,Brazil
390930 - Other amino-resins,,32.00,32.00,1,,,,Brazil
390940 - Phenolic resins,,32.00,32.00,1,,,,Brazil
390950 - Polyurethanes,,32.00,32.00,1,,,,Brazil
391000 Silicones in primary forms,,32.00,32.00,1,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,32.00,32.00,1,,,,Brazil
391190 - Other,,32.00,32.00,1,,,,Brazil
391211 - - Non-plasticised,,32.00,32.00,1,,,,Brazil
391212 - - Plasticised,,32.00,32.00,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),,32.00,32.00,1,,,,Brazil
391231 - - Carboxymethylcellulose and its salts,,32.00,32.00,1,,,,Brazil
391239 - - Other,,32.00,32.00,1,,,,Brazil
391290 - Other,,32.00,32.00,1,,,,Brazil
"391310 - Alginic acid, its salts and esters",,32.00,32.00,1,,,,Brazil
391390 - Other,,32.00,32.00,1,,,,Brazil
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","2,683",32.00,32.00,1,,,,Brazil
391510 - Of polymers of ethylene,,32.00,32.00,1,,,,Brazil
391520 - Of polymers of styrene,,32.00,32.00,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,32.00,32.00,1,,,,Brazil
391590 - Of other plastics,,32.00,32.00,1,,,,Brazil
391610 - Of polymers of ethylene,,42.00,42.00,1,,,,Brazil
391620 - Of polymers of vinyl chloride,,42.00,42.00,1,,,,Brazil
391690 - Of other plastics,,42.00,42.00,1,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,42.00,42.00,1,,,,Brazil
391721 - - Of polymers of ethylene,,42.00,42.00,1,,,,Brazil
391722 - - Of polymers of propylene,,42.00,42.00,1,,,,Brazil
391723 - - Of polymers of vinyl chloride,,42.00,42.00,1,,,,Brazil
391729 - - Of other plastics,,42.00,42.00,1,,,,Brazil
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,42.00,42.00,1,,,,Brazil
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,42.00,42.00,1,,,,Brazil
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,42.00,42.00,1,,,,Brazil
391739 - - Other,,42.00,42.00,1,,,,Brazil
391740 - Fittings,,42.00,42.00,1,,,,Brazil
391810 - Of polymers of vinyl chloride,,42.00,42.00,1,,,,Brazil
391890 - Of other plastics,,42.00,42.00,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,,42.00,42.00,1,,,,Brazil
391990 - Other,,42.00,42.00,1,,,,Brazil
392010 - Of polymers of ethylene,,42.00,42.00,1,,,,Brazil
392020 - Of polymers of propylene,,42.00,42.00,1,,,,Brazil
392030 - Of polymers of styrene,,42.00,42.00,1,,,,Brazil
392041 - - Rigid,,42.00,42.00,1,,,,Brazil
392042 - - Flexible,,42.00,42.00,1,,,,Brazil
392051 - - Of polymethyl methacrylate,,42.00,42.00,1,,,,Brazil
392059 - - Other,,42.00,42.00,1,,,,Brazil
392061 - - Of polycarbonates,,42.00,42.00,1,,,,Brazil
392062 - - Of polyethylene terephthalate,,42.00,42.00,1,,,,Brazil
392063 - - Of unsaturated polyesters,,42.00,42.00,1,,,,Brazil
392069 - - Of other polyesters,,42.00,42.00,1,,,,Brazil
392071 - - Of regenerated cellulose,,42.00,42.00,1,,,,Brazil
392072 - - Of vulcanised fibre,,42.00,42.00,1,,,,Brazil
392073 - - Of cellulose acetate,,42.00,42.00,1,,,,Brazil
392079 - - Of other cellulose derivatives,,42.00,42.00,1,,,,Brazil
392091 - - Of polyvinyl butyral,,42.00,42.00,1,,,,Brazil
392092 - - Of polyamides,,42.00,42.00,1,,,,Brazil
392093 - - Of amino-resins,,42.00,42.00,1,,,,Brazil
392094 - - Of phenolic resins,,42.00,42.00,1,,,,Brazil
392099 - - Of other plastics,,42.00,42.00,1,,,,Brazil
392111 - - Of polymers of styrene,,42.00,42.00,1,,,,Brazil
392112 - - Of polymers of vinyl chloride,,42.00,42.00,1,,,,Brazil
392113 - - Of polyurethanes,,42.00,42.00,1,,,,Brazil
392114 - - Of regenerated cellulose,,42.00,42.00,1,,,,Brazil
392119 - - Of other plastics,,42.00,42.00,1,,,,Brazil
392190 - Other,,42.00,42.00,1,,,,Brazil
"392210 - Baths, shower-baths and wash-basins",,42.00,42.00,1,,,,Brazil
392220 - Lavatory seats and covers,,42.00,42.00,1,,,,Brazil
392290 - Other,,42.00,42.00,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles",,42.00,42.00,1,,,,Brazil
392321 - - Of polymers of ethylene,,42.00,42.00,1,,,,Brazil
392329 - - Of other plastics,,42.00,42.00,1,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles",,42.00,42.00,1,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports",,42.00,42.00,1,,,,Brazil
"392350 - Stoppers, lids, caps and other closures",,42.00,42.00,1,,,,Brazil
392390 - Other,"1,292",42.00,42.00,1,,,,Brazil
392410 - Tableware and kitchenware,,42.00,42.00,1,,,,Brazil
392490 - Other,,42.00,42.00,1,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,42.00,42.00,1,,,,Brazil
