Importer,Year,Value,Ad val. duties,Number of lines,Cambodia
,(US$),Simple average,MFN duties,Pref. duties,Cambodia
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Cambodia
390529 - - Other,,8.20,8.20,1,,,,Cambodia
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,8.30,8.30,1,,,,Cambodia
390591 - - Copolymers,,8.30,8.30,1,,,,Cambodia
390599 - - Other,,4.15,4.15,2,,,,Cambodia
390610 - Polymethyl methacrylate,,8.30,8.30,1,,,,Cambodia
390690 - Other,,1.90,1.90,7,,,,Cambodia
390710 - Polyacetals,,6.50,6.50,1,,,,Cambodia
390720 - Other polyethers,,5.20,5.20,5,,,,Cambodia
390730 - Epoxide resins,,6.50,6.50,1,,,,Cambodia
390740 - Polycarbonates,,6.50,6.50,1,,,,Cambodia
390750 - Alkyd resins,,6.50,6.50,1,,,,Cambodia
390760 - Polyethylene terephthalate,,6.50,6.50,2,,,,Cambodia
390791 - - Unsaturated,,6.50,6.50,2,,,,Cambodia
390799 - - Other,,3.25,3.25,4,,,,Cambodia
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Cambodia
390890 - Other,,6.50,6.50,1,,,,Cambodia
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Cambodia
390920 - Melamine resins,,6.50,6.50,1,,,,Cambodia
390930 - Other amino-resins,,6.50,6.50,1,,,,Cambodia
390940 - Phenolic resins,,6.50,6.50,1,,,,Cambodia
390950 - Polyurethanes,,3.25,3.25,2,,,,Cambodia
391000 Silicones in primary forms,,6.50,6.50,1,,,,Cambodia
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,8.30,8.30,1,,,,Cambodia
391190 - Other,,3.05,3.05,6,,,,Cambodia
391211 - - Non-plasticised,,6.50,6.50,1,,,,Cambodia
391212 - - Plasticised,,6.50,6.50,1,,,,Cambodia
391220 - Cellulose nitrates (including collodions),,7.30,7.30,3,,,,Cambodia
391231 - - Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Cambodia
391239 - - Other,,4.33,4.33,3,,,,Cambodia
391290 - Other,,6.45,6.45,2,,,,Cambodia
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Cambodia
391390 - Other,,7.78,7.78,4,,,,Cambodia
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.50,6.50,1,,,,Cambodia
391510 - Of polymers of ethylene,,8.30,8.30,1,,,,Cambodia
391520 - Of polymers of styrene,,8.30,8.30,1,,,,Cambodia
391530 - Of polymers of vinyl chloride,,8.30,8.30,1,,,,Cambodia
391590 - Of other plastics,,7.40,7.40,6,,,,Cambodia
391610 - Of polymers of ethylene,,8.30,8.30,1,,,,Cambodia
391620 - Of polymers of vinyl chloride,,8.30,8.30,2,,,,Cambodia
391690 - Of other plastics,,7.01,7.01,7,,,,Cambodia
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Cambodia
391721 - - Of polymers of ethylene,,4.93,4.93,3,,,,Cambodia
391722 - - Of polymers of propylene,,4.93,4.93,3,,,,Cambodia
391723 - - Of polymers of vinyl chloride,,4.93,4.93,3,,,,Cambodia
391729 - - Of other plastics,,5.56,5.56,5,,,,Cambodia
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Cambodia
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,7.27,7.27,7,,,,Cambodia
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Cambodia
391739 - - Other,,5.56,5.56,5,,,,Cambodia
391740 - Fittings,,3.25,3.25,2,,,,Cambodia
391810 - Of polymers of vinyl chloride,,8.30,8.30,2,,,,Cambodia
391890 - Of other plastics,,8.30,8.30,1,,,,Cambodia
391910 - In rolls of a width not exceeding 20 cm,,7.03,7.03,9,,,,Cambodia
391990 - Other,,7.43,7.43,6,,,,Cambodia
392010 - Of polymers of ethylene,,6.23,6.23,8,,,,Cambodia
392020 - Of polymers of propylene,,8.30,8.30,5,,,,Cambodia
392030 - Of polymers of styrene,,8.30,8.30,1,,,,Cambodia
392041 - - Rigid,,8.30,8.30,4,,,,Cambodia
392042 - - Flexible,,8.30,8.30,4,,,,Cambodia
392051 - - Of polymethyl methacrylate,,8.30,8.30,1,,,,Cambodia
392059 - - Other,,4.15,4.15,2,,,,Cambodia
392061 - - Of polycarbonates,,8.50,8.50,1,,,,Cambodia
392062 - - Of polyethylene terephthalate,,4.25,4.25,4,,,,Cambodia
392063 - - Of unsaturated polyesters,,8.50,8.50,1,,,,Cambodia
392069 - - Of other polyesters,,8.50,8.50,1,,,,Cambodia
392071 - - Of regenerated cellulose,,7.50,7.50,2,,,,Cambodia
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Cambodia
392073 - - Of cellulose acetate,,7.10,7.10,3,,,,Cambodia
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Cambodia
392091 - - Of polyvinyl butyral,,8.30,8.30,1,,,,Cambodia
392092 - - Of polyamides,,6.50,6.50,1,,,,Cambodia
392093 - - Of amino-resins,,6.50,6.50,1,,,,Cambodia
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Cambodia
392099 - - Of other plastics,,3.04,3.04,7,,,,Cambodia
392111 - - Of polymers of styrene,,8.30,8.30,1,,,,Cambodia
392112 - - Of polymers of vinyl chloride,,8.30,8.30,1,,,,Cambodia
392113 - - Of polyurethanes,,6.50,6.50,2,,,,Cambodia
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,Cambodia
392119 - - Of other plastics,,8.30,8.30,1,,,,Cambodia
392190 - Other,,7.14,7.14,9,,,,Cambodia
"392210 - Baths, shower-baths and wash-basins",,6.50,6.50,1,,,,Cambodia
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Cambodia
392290 - Other,,6.50,6.50,1,,,,Cambodia
"392310 - Boxes, cases, crates and similar articles",,6.50,6.50,1,,,,Cambodia
392321 - - Of polymers of ethylene,,6.50,6.50,1,,,,Cambodia
392329 - - Of other plastics,,6.50,6.50,2,,,,Cambodia
"392330 - Carboys, bottles, flasks and similar articles",,6.50,6.50,2,,,,Cambodia
"392340 - Spools, cops, bobbins and similar supports",,5.90,5.90,2,,,,Cambodia
"392350 - Stoppers, lids, caps and other closures",,6.50,6.50,2,,,,Cambodia
392390 - Other,,6.50,6.50,2,,,,Cambodia
392410 - Tableware and kitchenware,,6.50,6.50,1,,,,Cambodia
392490 - Other,,6.50,6.50,3,,,,Cambodia
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.50,6.50,1,,,,Cambodia
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Cambodia
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Cambodia
392590 - Other,,6.50,6.50,3,,,,Cambodia
392610 - Office or school supplies,,6.50,6.50,1,,,,Cambodia
392620 - Articles of apparel and clothing accessories (including gloves),"28,602",6.50,6.50,1,,,,Cambodia
"392630 - Fittings for furniture, coachwork of the like",,6.50,6.50,1,,,,Cambodia
392640 - Statuettes and other ornamental articles,,6.50,6.50,1,,,,Cambodia
392690 - Other,"23,158",4.88,4.88,4,,,,Cambodia
,2000,"31,816",6.40,6.40,267,,,,Cambodia
390110 - Polyethylene having a specific gravity of less than 0.94,,8.90,8.90,2,,,,Cambodia
390120 - Polyethylene having a specific gravity of 0.94 or more,,4.45,4.45,2,,,,Cambodia
390130 - Ethylene-vinyl acetate copolymers,,8.90,8.90,1,,,,Cambodia
390190 - Other,,2.97,2.97,3,,,,Cambodia
390210 - Polypropylene,,8.90,8.90,1,,,,Cambodia
390220 - Polyisobutylene,,8.90,8.90,1,,,,Cambodia
390230 - Propylene copolymers,,8.90,8.90,1,,,,Cambodia
390290 - Other,,2.97,2.97,3,,,,Cambodia
390311 - - Expansible,,8.90,8.90,1,,,,Cambodia
390319 - - Other,,8.90,8.90,1,,,,Cambodia
390320 - Styrene-acrylonitrile (SAN) copolymers,,8.90,8.90,1,,,,Cambodia
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,8.90,8.90,1,,,,Cambodia
390390 - Other,,2.97,2.97,3,,,,Cambodia
"390410 - Polyvinyl chloride, not mixed with any other substances",,8.90,8.90,1,,,,Cambodia
390421 - - Non-plasticised,,8.90,8.90,1,,,,Cambodia
390422 - - Plasticised,,8.90,8.90,1,,,,Cambodia
390430 - Vinyl chloride-vinyl acetate copolymers,,8.90,8.90,1,,,,Cambodia
390440 - Other vinyl chloride copolymers,,8.90,8.90,1,,,,Cambodia
390450 - Vinylidene chloride polymers,,4.45,4.45,2,,,,Cambodia
390461 - - Polytetrafluoroethylene,,8.90,8.90,1,,,,Cambodia
390469 - - Other,,4.45,4.45,2,,,,Cambodia
390490 - Other,,8.90,8.90,1,,,,Cambodia
390512 - - In aqueous dispersion,,8.70,8.70,1,,,,Cambodia
390519 - - Other,,8.70,8.70,1,,,,Cambodia
390521 - - In aqueous dispersion,,8.70,8.70,1,,,,Cambodia
390529 - - Other,,8.70,8.70,1,,,,Cambodia
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,8.90,8.90,1,,,,Cambodia
390591 - - Copolymers,,8.90,8.90,1,,,,Cambodia
390599 - - Other,,4.45,4.45,2,,,,Cambodia
390610 - Polymethyl methacrylate,,8.90,8.90,1,,,,Cambodia
390690 - Other,,1.99,1.99,7,,,,Cambodia
390710 - Polyacetals,,6.50,6.50,1,,,,Cambodia
390720 - Other polyethers,,5.20,5.20,5,,,,Cambodia
390730 - Epoxide resins,,6.50,6.50,1,,,,Cambodia
390740 - Polycarbonates,,6.50,6.50,1,,,,Cambodia
390750 - Alkyd resins,,6.50,6.50,1,,,,Cambodia
390760 - Polyethylene terephthalate,,6.50,6.50,2,,,,Cambodia
390791 - - Unsaturated,,6.50,6.50,2,,,,Cambodia
390799 - - Other,,3.25,3.25,4,,,,Cambodia
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Cambodia
390890 - Other,,6.50,6.50,1,,,,Cambodia
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Cambodia
390920 - Melamine resins,,6.50,6.50,1,,,,Cambodia
390930 - Other amino-resins,,6.50,6.50,1,,,,Cambodia
390940 - Phenolic resins,,6.50,6.50,1,,,,Cambodia
390950 - Polyurethanes,,3.25,3.25,2,,,,Cambodia
391000 Silicones in primary forms,,6.50,6.50,1,,,,Cambodia
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,8.90,8.90,1,,,,Cambodia
391190 - Other,,3.15,3.15,6,,,,Cambodia
391211 - - Non-plasticised,,6.50,6.50,1,,,,Cambodia
391212 - - Plasticised,,6.50,6.50,1,,,,Cambodia
391220 - Cellulose nitrates (including collodions),,7.60,7.60,3,,,,Cambodia
391231 - - Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Cambodia
391239 - - Other,,4.33,4.33,3,,,,Cambodia
391290 - Other,,6.45,6.45,2,,,,Cambodia
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Cambodia
391390 - Other,,8.15,8.15,4,,,,Cambodia
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.50,6.50,1,,,,Cambodia
391510 - Of polymers of ethylene,,8.90,8.90,1,,,,Cambodia
391520 - Of polymers of styrene,,8.90,8.90,1,,,,Cambodia
391530 - Of polymers of vinyl chloride,,8.90,8.90,1,,,,Cambodia
391590 - Of other plastics,,7.70,7.70,6,,,,Cambodia
391610 - Of polymers of ethylene,,8.90,8.90,1,,,,Cambodia
391620 - Of polymers of vinyl chloride,,8.90,8.90,2,,,,Cambodia
391690 - Of other plastics,,7.19,7.19,7,,,,Cambodia
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Cambodia
391721 - - Of polymers of ethylene,,5.13,5.13,3,,,,Cambodia
391722 - - Of polymers of propylene,,5.13,5.13,3,,,,Cambodia
391723 - - Of polymers of vinyl chloride,,5.13,5.13,3,,,,Cambodia
391729 - - Of other plastics,,5.68,5.68,5,,,,Cambodia
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Cambodia
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,7.53,7.53,7,,,,Cambodia
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Cambodia
391739 - - Other,,5.68,5.68,5,,,,Cambodia
391740 - Fittings,,3.25,3.25,2,,,,Cambodia
391810 - Of polymers of vinyl chloride,,8.90,8.90,2,,,,Cambodia
391890 - Of other plastics,,8.90,8.90,1,,,,Cambodia
391910 - In rolls of a width not exceeding 20 cm,,7.23,7.23,9,,,,Cambodia
391990 - Other,"4,619",7.73,7.73,6,,,,Cambodia
392010 - Of polymers of ethylene,,6.68,6.68,8,,,,Cambodia
392020 - Of polymers of propylene,,8.90,8.90,5,,,,Cambodia
392030 - Of polymers of styrene,,8.90,8.90,1,,,,Cambodia
392041 - - Rigid,,8.90,8.90,4,,,,Cambodia
392042 - - Flexible,,8.90,8.90,4,,,,Cambodia
392051 - - Of polymethyl methacrylate,,8.90,8.90,1,,,,Cambodia
392059 - - Other,,4.45,4.45,2,,,,Cambodia
392061 - - Of polycarbonates,,9.10,9.10,1,,,,Cambodia
392062 - - Of polyethylene terephthalate,,4.55,4.55,4,,,,Cambodia
392063 - - Of unsaturated polyesters,,9.10,9.10,1,,,,Cambodia
392069 - - Of other polyesters,,9.10,9.10,1,,,,Cambodia
392071 - - Of regenerated cellulose,,7.80,7.80,2,,,,Cambodia
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Cambodia
392073 - - Of cellulose acetate,,7.30,7.30,3,,,,Cambodia
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Cambodia
392091 - - Of polyvinyl butyral,,8.90,8.90,1,,,,Cambodia
392092 - - Of polyamides,,6.50,6.50,1,,,,Cambodia
392093 - - Of amino-resins,,6.50,6.50,1,,,,Cambodia
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Cambodia
392099 - - Of other plastics,,3.13,3.13,7,,,,Cambodia
392111 - - Of polymers of styrene,,8.90,8.90,1,,,,Cambodia
392112 - - Of polymers of vinyl chloride,,8.90,8.90,1,,,,Cambodia
392113 - - Of polyurethanes,,6.50,6.50,2,,,,Cambodia
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,Cambodia
392119 - - Of other plastics,,8.90,8.90,1,,,,Cambodia
392190 - Other,"14,659",7.34,7.34,9,,,,Cambodia
"392210 - Baths, shower-baths and wash-basins",,6.50,6.50,1,,,,Cambodia
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Cambodia
392290 - Other,,6.50,6.50,1,,,,Cambodia
"392310 - Boxes, cases, crates and similar articles",,6.50,6.50,1,,,,Cambodia
392321 - - Of polymers of ethylene,,6.50,6.50,1,,,,Cambodia
392329 - - Of other plastics,"2,250",6.50,6.50,2,,,,Cambodia
"392330 - Carboys, bottles, flasks and similar articles",,6.50,6.50,2,,,,Cambodia
"392340 - Spools, cops, bobbins and similar supports",,5.90,5.90,2,,,,Cambodia
"392350 - Stoppers, lids, caps and other closures",,6.50,6.50,2,,,,Cambodia
392390 - Other,,6.50,6.50,2,,,,Cambodia
392410 - Tableware and kitchenware,,6.50,6.50,1,,,,Cambodia
392490 - Other,,6.50,6.50,3,,,,Cambodia
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.50,6.50,1,,,,Cambodia
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Cambodia
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Cambodia
392590 - Other,,6.50,6.50,3,,,,Cambodia
392610 - Office or school supplies,,6.50,6.50,1,,,,Cambodia
392620 - Articles of apparel and clothing accessories (including gloves),,6.50,6.50,1,,,,Cambodia
"392630 - Fittings for furniture, coachwork of the like",,6.50,6.50,1,,,,Cambodia
392640 - Statuettes and other ornamental articles,249,6.50,6.50,1,,,,Cambodia
392690 - Other,"10,040",4.88,4.88,4,,,,Cambodia
,1999,,6.63,6.63,266,,,,Cambodia
390110 - Polyethylene having a specific gravity of less than 0.94,,9.50,9.50,2,,,,Cambodia
390120 - Polyethylene having a specific gravity of 0.94 or more,,4.75,4.75,2,,,,Cambodia
390130 - Ethylene-vinyl acetate copolymers,,9.50,9.50,1,,,,Cambodia
390190 - Other,,3.17,3.17,3,,,,Cambodia
390210 - Polypropylene,,9.50,9.50,1,,,,Cambodia
390220 - Polyisobutylene,,9.50,9.50,1,,,,Cambodia
390230 - Propylene copolymers,,9.50,9.50,1,,,,Cambodia
390290 - Other,,3.17,3.17,3,,,,Cambodia
390311 - - Expansible,,9.50,9.50,1,,,,Cambodia
390319 - - Other,,9.50,9.50,1,,,,Cambodia
390320 - Styrene-acrylonitrile (SAN) copolymers,,9.50,9.50,1,,,,Cambodia
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,9.50,9.50,1,,,,Cambodia
390390 - Other,,3.17,3.17,3,,,,Cambodia
"390410 - Polyvinyl chloride, not mixed with any other substances",,9.50,9.50,1,,,,Cambodia
390421 - - Non-plasticised,,9.50,9.50,1,,,,Cambodia
390422 - - Plasticised,,9.50,9.50,1,,,,Cambodia
390430 - Vinyl chloride-vinyl acetate copolymers,,9.50,9.50,1,,,,Cambodia
390440 - Other vinyl chloride copolymers,,9.50,9.50,1,,,,Cambodia
390450 - Vinylidene chloride polymers,,4.75,4.75,2,,,,Cambodia
390461 - - Polytetrafluoroethylene,,9.50,9.50,1,,,,Cambodia
390469 - - Other,,4.75,4.75,2,,,,Cambodia
390490 - Other,,9.50,9.50,1,,,,Cambodia
390512 - - In aqueous dispersion,,9.30,9.30,1,,,,Cambodia
390519 - - Other,,9.30,9.30,1,,,,Cambodia
390521 - - In aqueous dispersion,,9.30,9.30,1,,,,Cambodia
390529 - - Other,,9.30,9.30,1,,,,Cambodia
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,9.50,9.50,1,,,,Cambodia
390591 - - Copolymers,,9.50,9.50,1,,,,Cambodia
390599 - - Other,,4.75,4.75,2,,,,Cambodia
390610 - Polymethyl methacrylate,,9.50,9.50,1,,,,Cambodia
390690 - Other,,2.07,2.07,7,,,,Cambodia
390710 - Polyacetals,,6.50,6.50,1,,,,Cambodia
390720 - Other polyethers,,5.20,5.20,5,,,,Cambodia
390730 - Epoxide resins,,6.50,6.50,1,,,,Cambodia
390740 - Polycarbonates,,6.50,6.50,1,,,,Cambodia
390750 - Alkyd resins,,6.50,6.50,1,,,,Cambodia
390760 - Polyethylene terephthalate,,6.50,6.50,1,,,,Cambodia
390791 - - Unsaturated,,6.50,6.50,2,,,,Cambodia
390799 - - Other,,3.25,3.25,4,,,,Cambodia
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Cambodia
390890 - Other,,6.50,6.50,1,,,,Cambodia
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Cambodia
390920 - Melamine resins,,6.50,6.50,1,,,,Cambodia
390930 - Other amino-resins,,6.50,6.50,1,,,,Cambodia
390940 - Phenolic resins,,6.50,6.50,1,,,,Cambodia
390950 - Polyurethanes,,3.25,3.25,2,,,,Cambodia
391000 Silicones in primary forms,,6.50,6.50,1,,,,Cambodia
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,9.50,9.50,1,,,,Cambodia
391190 - Other,,3.25,3.25,6,,,,Cambodia
391211 - - Non-plasticised,,6.50,6.50,1,,,,Cambodia
391212 - - Plasticised,,6.50,6.50,1,,,,Cambodia
391220 - Cellulose nitrates (including collodions),,7.93,7.93,3,,,,Cambodia
391231 - - Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Cambodia
391239 - - Other,,4.33,4.33,3,,,,Cambodia
391290 - Other,,6.45,6.45,2,,,,Cambodia
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Cambodia
391390 - Other,,8.60,8.60,4,,,,Cambodia
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.50,6.50,1,,,,Cambodia
391510 - Of polymers of ethylene,,9.50,9.50,1,,,,Cambodia
391520 - Of polymers of styrene,,9.50,9.50,1,,,,Cambodia
391530 - Of polymers of vinyl chloride,,9.50,9.50,1,,,,Cambodia
391590 - Of other plastics,,8.00,8.00,6,,,,Cambodia
391610 - Of polymers of ethylene,,9.50,9.50,1,,,,Cambodia
391620 - Of polymers of vinyl chloride,,9.50,9.50,2,,,,Cambodia
391690 - Of other plastics,,7.36,7.36,7,,,,Cambodia
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Cambodia
391721 - - Of polymers of ethylene,,5.33,5.33,3,,,,Cambodia
391722 - - Of polymers of propylene,,5.33,5.33,3,,,,Cambodia
391723 - - Of polymers of vinyl chloride,,5.33,5.33,3,,,,Cambodia
391729 - - Of other plastics,,5.80,5.80,5,,,,Cambodia
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Cambodia
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,7.79,7.79,7,,,,Cambodia
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Cambodia
391739 - - Other,,5.80,5.80,5,,,,Cambodia
391740 - Fittings,,3.25,3.25,2,,,,Cambodia
391810 - Of polymers of vinyl chloride,,9.50,9.50,2,,,,Cambodia
391890 - Of other plastics,,9.50,9.50,1,,,,Cambodia
391910 - In rolls of a width not exceeding 20 cm,,7.44,7.44,9,,,,Cambodia
391990 - Other,,8.05,8.05,6,,,,Cambodia
392010 - Of polymers of ethylene,,7.13,7.13,8,,,,Cambodia
392020 - Of polymers of propylene,,9.50,9.50,5,,,,Cambodia
392030 - Of polymers of styrene,,9.50,9.50,1,,,,Cambodia
392041 - - Rigid,,9.50,9.50,4,,,,Cambodia
392042 - - Flexible,,9.50,9.50,4,,,,Cambodia
392051 - - Of polymethyl methacrylate,,9.50,9.50,1,,,,Cambodia
392059 - - Other,,4.75,4.75,2,,,,Cambodia
392061 - - Of polycarbonates,,9.80,9.80,1,,,,Cambodia
392062 - - Of polyethylene terephthalate,,4.90,4.90,4,,,,Cambodia
392063 - - Of unsaturated polyesters,,9.80,9.80,1,,,,Cambodia
392069 - - Of other polyesters,,9.80,9.80,1,,,,Cambodia
392071 - - Of regenerated cellulose,,8.15,8.15,2,,,,Cambodia
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Cambodia
392073 - - Of cellulose acetate,,7.53,7.53,3,,,,Cambodia
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Cambodia
392091 - - Of polyvinyl butyral,,9.50,9.50,1,,,,Cambodia
392092 - - Of polyamides,,6.50,6.50,1,,,,Cambodia
392093 - - Of amino-resins,,6.50,6.50,1,,,,Cambodia
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Cambodia
392099 - - Of other plastics,,3.21,3.21,7,,,,Cambodia
392111 - - Of polymers of styrene,,9.50,9.50,1,,,,Cambodia
392112 - - Of polymers of vinyl chloride,,9.50,9.50,1,,,,Cambodia
392113 - - Of polyurethanes,,6.50,6.50,2,,,,Cambodia
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,Cambodia
392119 - - Of other plastics,,9.50,9.50,1,,,,Cambodia
392190 - Other,,7.57,7.57,9,,,,Cambodia
"392210 - Baths, shower-baths and wash-basins",,6.50,6.50,1,,,,Cambodia
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Cambodia
392290 - Other,,6.50,6.50,1,,,,Cambodia
"392310 - Boxes, cases, crates and similar articles",,6.50,6.50,1,,,,Cambodia
392321 - - Of polymers of ethylene,,6.50,6.50,1,,,,Cambodia
392329 - - Of other plastics,,6.50,6.50,2,,,,Cambodia
"392330 - Carboys, bottles, flasks and similar articles",,6.50,6.50,2,,,,Cambodia
"392340 - Spools, cops, bobbins and similar supports",,5.90,5.90,2,,,,Cambodia
"392350 - Stoppers, lids, caps and other closures",,6.50,6.50,2,,,,Cambodia
392390 - Other,,6.50,6.50,2,,,,Cambodia
392410 - Tableware and kitchenware,,6.50,6.50,1,,,,Cambodia
392490 - Other,,6.50,6.50,3,,,,Cambodia
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.50,6.50,1,,,,Cambodia
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Cambodia
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Cambodia
392590 - Other,,6.50,6.50,3,,,,Cambodia
392610 - Office or school supplies,,6.50,6.50,1,,,,Cambodia
392620 - Articles of apparel and clothing accessories (including gloves),,6.50,6.50,1,,,,Cambodia
"392630 - Fittings for furniture, coachwork of the like",,6.50,6.50,1,,,,Cambodia
392640 - Statuettes and other ornamental articles,,6.50,6.50,1,,,,Cambodia
392690 - Other,,4.88,4.88,4,,,,Cambodia
,1998,"258,830",6.98,6.98,274,,,,Cambodia
390110 - Polyethylene having a specific gravity of less than 0.94,,10.10,10.10,2,,,,Cambodia
390120 - Polyethylene having a specific gravity of 0.94 or more,,5.05,5.05,2,,,,Cambodia
390130 - Ethylene-vinyl acetate copolymers,,10.10,10.10,1,,,,Cambodia
390190 - Other,,3.37,3.37,3,,,,Cambodia
390210 - Polypropylene,,10.10,10.10,1,,,,Cambodia
390220 - Polyisobutylene,,10.10,10.10,1,,,,Cambodia
390230 - Propylene copolymers,,10.10,10.10,1,,,,Cambodia
390290 - Other,,3.37,3.37,3,,,,Cambodia
390311 - - Expansible,,10.10,10.10,1,,,,Cambodia
390319 - - Other,,10.10,10.10,1,,,,Cambodia
390320 - Styrene-acrylonitrile (SAN) copolymers,,10.10,10.10,1,,,,Cambodia
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,10.10,10.10,1,,,,Cambodia
390390 - Other,,3.37,3.37,3,,,,Cambodia
"390410 - Polyvinyl chloride, not mixed with any other substances",,10.10,10.10,1,,,,Cambodia
390421 - - Non-plasticised,,10.10,10.10,1,,,,Cambodia
390422 - - Plasticised,,10.10,10.10,1,,,,Cambodia
390430 - Vinyl chloride-vinyl acetate copolymers,,10.10,10.10,1,,,,Cambodia
390440 - Other vinyl chloride copolymers,,10.10,10.10,1,,,,Cambodia
390450 - Vinylidene chloride polymers,,5.05,5.05,2,,,,Cambodia
390461 - - Polytetrafluoroethylene,,10.10,10.10,1,,,,Cambodia
390469 - - Other,,5.05,5.05,2,,,,Cambodia
390490 - Other,,10.10,10.10,1,,,,Cambodia
390512 - - In aqueous dispersion,,9.80,9.80,1,,,,Cambodia
390519 - - Other,,9.80,9.80,1,,,,Cambodia
390521 - - In aqueous dispersion,,9.80,9.80,1,,,,Cambodia
390529 - - Other,,9.80,9.80,1,,,,Cambodia
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,10.10,10.10,1,,,,Cambodia
390591 - - Copolymers,,10.10,10.10,1,,,,Cambodia
390599 - - Other,,5.05,5.05,2,,,,Cambodia
390610 - Polymethyl methacrylate,,10.10,10.10,1,,,,Cambodia
390690 - Other,,2.16,2.16,7,,,,Cambodia
390710 - Polyacetals,,6.70,6.70,1,,,,Cambodia
